City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
255,irymple,-34.25,142.1667,7.480000000000018,78,25,1.91,AU,1684774385
256,meknes,33.9776,-5.525,18.49000000000001,59,40,6.69,MA,1684774385
257,guerrero negro,27.9769,-114.0611,18.680000000000007,68,53,5.75,MX,1684773899
258,bandarbeyla,9.4942,50.8122,27.870000000000005,81,89,4.99,SO,1684773957
259,sodankyla,67.4167,26.6,18.33000000000004,49,100,1.82,FI,1684774386
260,dakhla,23.6848,-15.958,22.010000000000048,56,100,7.72,EH,1684774386
261,mont-tremblant,46.1949,-74.6264,12.770000000000039,35,1,0.51,CA,1684774386
262,papa,47.33,17.4674,23.840000000000032,68,75,1.03,HU,1684774386
263,craig,40.5153,-107.5464,17.970000000000027,36,0,1.54,US,1684774386
264,jayapura,-2.5333,140.7,23.660000000000025,89,100,2.08,ID,1684774386
265,porto novo,6.4965,2.6036,29.900000000000034,78,96,4.69,BJ,1684774386
266,arauca,7.0847,-70.7591,27.0,83,75,3.6,CO,1684774386
267,soe,-9.8607,124.284,16.720000000000027,94,43,1.83,ID,1684774007
268,ust-nera,64.5667,143.2,1.9600000000000364,97,100,1.35,RU,1684773945
269,haiku-pauwela,20.9219,-156.3051,23.910000000000025,75,20,7.2,US,1684773912
270,suva,-18.1416,178.4415,23.710000000000036,94,75,0.0,FJ,1684773969
271,brisas de zicatela,15.8369,-97.0419,31.27000000000004,60,99,3.23,MX,1684774387
272,pariaman,-0.619,100.12,25.450000000000045,87,93,1.44,ID,1684774387
273,san juan de miraflores,-12.1629,-76.9635,25.090000000000032,70,94,3.59,PE,1684774387
274,piti village,13.4626,144.6933,27.49000000000001,95,40,5.14,GU,1684774387
275,grantsville,40.5999,-112.4644,26.400000000000034,27,0,2.68,US,1684774328
276,bajil,15.0584,43.2851,33.410000000000025,48,17,2.83,YE,1684774387
277,villamontes,-21.25,-63.5,21.689999999999998,83,100,0.0,BO,1684774387
278,pendleton,45.6721,-118.7886,15.129999999999995,53,0,11.32,US,1684774387
279,lazaro cardenas,17.9583,-102.2,31.80000000000001,57,40,3.66,MX,1684774388
280,aasiaat,68.7098,-52.8699,-0.6099999999999568,67,23,7.29,GL,1684773904
281,aguas vermelhas,-15.7472,-41.46,26.140000000000043,41,32,2.87,BR,1684774388
282,zaragoza,41.6561,-0.8773,22.25,53,100,6.69,ES,1684774388
283,tralee,52.2704,-9.7026,15.140000000000043,67,75,4.63,IE,1684773986
284,glace bay,46.1969,-59.957,8.830000000000041,76,75,7.72,CA,1684774388
285,caraguatatuba,-23.6338,-45.4899,27.160000000000025,48,100,0.36,BR,1684774289
286,chifeng,42.2683,118.9636,14.5,31,36,3.03,CN,1684774388
287,freetown,8.484,-13.2299,29.840000000000032,70,40,5.14,SL,1684774388
288,neyriz,29.1988,54.3278,21.55000000000001,44,99,2.83,IR,1684774388
289,union city,37.5958,-122.0192,23.810000000000002,80,100,2.57,US,1684774302
290,bikenibeu village,1.3673,173.1241,25.980000000000018,94,20,1.03,KI,1684773912
291,kyzyl-suu,42.3414,78.0056,11.420000000000016,75,100,0.37,KG,1684774388
292,mount pearl,47.5166,-52.7813,12.189999999999998,94,100,3.09,CA,1684773932
293,ovalle,-30.5983,-71.2003,21.560000000000002,35,100,1.28,CL,1684774097
294,anatoli,39.6389,20.8653,18.860000000000014,41,40,3.09,GR,1684774389
295,ciudad melchor muzquiz,27.8833,-101.5167,26.850000000000023,60,10,2.72,MX,1684774389
296,faya-largeau,17.9257,19.1043,40.30000000000001,10,2,1.89,TD,1684774389
297,fort mcmurray,56.7268,-111.381,15.770000000000039,72,20,3.6,CA,1684773916
298,hammerfest,70.6634,23.6821,15.25,51,0,3.09,NO,1684773965
299,nagato,34.3833,131.2,16.200000000000045,84,98,5.5,JP,1684774389
300,lunao,8.8503,125.0564,25.77000000000004,86,48,2.46,PH,1684774389
301,tolga,34.7222,5.3785,31.450000000000045,17,6,10.3,DZ,1684774389
302,badger,64.8,-147.5333,9.730000000000018,82,100,4.63,US,1684773920
